price,brand,model,year,title_status,mileage,color,state
56500,ford,door,2017,clean vehicle,30629,red,california
2000,ford,door,2016,salvage insurance,52883,gray,oklahoma
26500,ford,van,2020,clean vehicle,122,white,pennsylvania
34300,ford,srw,2019,clean vehicle,28534,white,florida
43500,ford,f-150,2017,clean vehicle,80699,black,california
3500,ford,door,2016,salvage insurance,72851,white,oklahoma
37200,ford,srw,2019,clean vehicle,24078,white,florida
12800,ford,door,2017,clean vehicle,38639,orange,california
15000,ford,door,2013,salvage insurance,146807,silver,texas
12500,ford,door,2017,clean vehicle,31871,silver,california
21500,ford,f-150,2017,clean vehicle,76876,gray,california
17300,ford,fusion,2019,clean vehicle,28070,white,north carolina
27000,ford,explorer,2017,clean vehicle,3189,silver,california
31800,ford,el,2017,clean vehicle,28359,white,florida
13000,ford,door,2017,clean vehicle,42890,gray,california
31800,ford,el,2017,clean vehicle,29328,silver,florida
46300,ford,door,2016,clean vehicle,47531,black,california
6000,ford,door,2015,clean vehicle,57345,gray,missouri
22800,ford,door,2016,clean vehicle,67546,silver,california
45000,ford,expedition,2019,clean vehicle,18153,white,pennsylvania
49500,ford,expedition,2019,clean vehicle,17689,black,pennsylvania
3000,ford,van,2012,clean vehicle,137171,white,missouri
20000,ford,door,2015,clean vehicle,63445,gray,california
25300,ford,edge,2019,clean vehicle,26422,black,pennsylvania
4000,ford,door,2015,salvage insurance,149319,white,south carolina
45500,ford,expedition,2019,clean vehicle,18767,gray,pennsylvania
9100,ford,fiesta,2018,clean vehicle,38289,silver,minnesota
48000,ford,expedition,2019,clean vehicle,22960,black,pennsylvania
47000,ford,max,2019,clean vehicle,17263,blue,pennsylvania
49500,ford,expedition,2019,clean vehicle,16981,black,pennsylvania
31200,ford,wagon,2019,clean vehicle,13058,black,pennsylvania
18500,ford,door,2014,clean vehicle,45887,white,california
15500,ford,escape,2019,clean vehicle,21740,silver,pennsylvania
30500,ford,wagon,2019,clean vehicle,17707,black,pennsylvania
45500,ford,max,2019,clean vehicle,19121,silver,pennsylvania
31500,ford,wagon,2019,clean vehicle,18856,black,pennsylvania
11000,ford,door,2013,clean vehicle,84752,white,new jersey
46500,ford,max,2019,clean vehicle,19555,white,pennsylvania
31500,ford,wagon,2019,clean vehicle,16340,black,pennsylvania
32000,ford,f-150,2018,clean vehicle,17242,white,ohio
23900,ford,edge,2019,clean vehicle,28733,black,pennsylvania
31500,ford,wagon,2019,clean vehicle,16019,black,pennsylvania
18500,ford,taurus,2016,clean vehicle,75580,black,ohio
1500,ford,door,2013,salvage insurance,113444,white,georgia
46000,ford,max,2019,clean vehicle,19227,white,pennsylvania
31500,ford,wagon,2019,clean vehicle,13633,black,pennsylvania
14700,ford,van,2015,clean vehicle,37739,white,new jersey
2700,ford,door,2013,salvage insurance,103541,green,michigan
47500,ford,expedition,2019,clean vehicle,24072,blue,pennsylvania
31500,ford,wagon,2019,clean vehicle,17657,black,pennsylvania
8900,ford,door,2014,clean vehicle,77392,red,new jersey
7000,ford,door,2019,salvage insurance,11930,white,michigan
49000,ford,expedition,2019,clean vehicle,19731,red,pennsylvania
31500,ford,wagon,2019,clean vehicle,15581,black,pennsylvania
8900,ford,door,2014,clean vehicle,70181,black,new jersey
48000,ford,max,2019,clean vehicle,16143,black,pennsylvania
50000,ford,max,2019,clean vehicle,17995,black,pennsylvania
47300,ford,max,2019,clean vehicle,23926,black,pennsylvania
45000,ford,f-150,2017,clean vehicle,57929,black,louisiana
49000,ford,max,2019,clean vehicle,20758,silver,pennsylvania
40200,ford,f-150,2019,clean vehicle,10028,gray,texas
48000,ford,max,2019,clean vehicle,21051,black,pennsylvania
5000,ford,door,2015,clean vehicle,136307,silver,louisiana
8200,ford,bus,2013,clean vehicle,105880,silver,new jersey
49000,ford,max,2019,clean vehicle,19985,white,pennsylvania
4000,ford,door,2015,clean vehicle,102590,gray,louisiana
39000,ford,expedition,2019,clean vehicle,27612,silver,pennsylvania
29000,ford,door,2015,clean vehicle,90855,white,louisiana
46500,ford,max,2019,clean vehicle,19936,silver,pennsylvania
7805,ford,door,2015,clean vehicle,64495,gray,louisiana
22000,ford,mustang,2018,clean vehicle,39477,gray,texas
18800,ford,max,2019,clean vehicle,25698,black,pennsylvania
33000,ford,door,2015,clean vehicle,73849,blue,louisiana
39500,ford,expedition,2019,clean vehicle,25422,black,pennsylvania
16900,ford,door,2015,clean vehicle,47866,black,louisiana
42500,ford,max,2019,clean vehicle,31236,white,pennsylvania
39500,ford,expedition,2019,clean vehicle,26755,gray,pennsylvania
25500,ford,f-150,2018,clean vehicle,49177,blue,illinois
49500,ford,max,2019,clean vehicle,20749,white,pennsylvania
25000,ford,f-150,2018,clean vehicle,15003,white,illinois
40000,ford,f-150,2019,clean vehicle,12247,black,pennsylvania
26000,ford,f-150,2018,clean vehicle,1,black,illinois
29500,ford,f-150,2019,clean vehicle,10808,silver,pennsylvania
23000,ford,f-150,2019,clean vehicle,11263,white,oklahoma
25500,ford,f-150,2018,clean vehicle,42307,black,illinois
44500,ford,f-150,2019,clean vehicle,17484,gray,pennsylvania
15600,ford,escape,2019,clean vehicle,37106,blue,missouri
23100,ford,f-150,2019,clean vehicle,9539,white,oklahoma
37000,ford,f-150,2019,clean vehicle,2384,gray,pennsylvania
14500,ford,fusion,2019,clean vehicle,20590,gray,missouri
23000,ford,f-150,2019,clean vehicle,13896,white,oklahoma
26500,ford,f-150,2019,clean vehicle,9451,gray,pennsylvania
18000,ford,fusion,2017,clean vehicle,31657,red,missouri
35700,ford,expedition,2019,clean vehicle,33907,brown,oklahoma
31000,ford,f-150,2019,clean vehicle,10028,black,pennsylvania
2000,ford,door,2013,clean vehicle,175640,no_color,missouri
40400,ford,max,2019,clean vehicle,30770,white,oklahoma
43600,ford,f-150,2019,clean vehicle,15141,black,pennsylvania
22600,ford,f-150,2019,clean vehicle,18431,white,oklahoma
26000,ford,f-150,2019,clean vehicle,9604,white,pennsylvania
23200,ford,f-150,2019,clean vehicle,9516,white,oklahoma
29000,ford,f-150,2019,clean vehicle,9718,silver,pennsylvania
22800,ford,f-150,2019,clean vehicle,16506,white,oklahoma
3450,ford,door,2015,salvage insurance,192108,white,oregon
31000,ford,f-150,2019,clean vehicle,11028,white,pennsylvania
22900,ford,f-150,2019,clean vehicle,11313,white,oklahoma
3000,ford,door,2014,salvage insurance,141595,red,oregon
28000,ford,f-150,2019,clean vehicle,12886,silver,pennsylvania
23200,ford,f-150,2019,clean vehicle,9556,white,oklahoma
27000,ford,f-150,2019,clean vehicle,13269,blue,pennsylvania
22800,ford,f-150,2019,clean vehicle,16770,white,oklahoma
31500,ford,f-150,2019,clean vehicle,13526,red,pennsylvania
23400,ford,transit,2019,clean vehicle,16391,white,oklahoma
28000,ford,f-150,2019,clean vehicle,11437,white,pennsylvania
23400,ford,transit,2019,clean vehicle,17964,white,oklahoma
28000,ford,f-150,2018,clean vehicle,5440,blue,texas
24900,ford,f-150,2019,clean vehicle,13035,white,pennsylvania
23500,ford,transit,2019,clean vehicle,15759,white,oklahoma
36000,ford,f-150,2018,clean vehicle,30002,gray,texas
28700,ford,f-150,2019,clean vehicle,13673,white,pennsylvania
16000,ford,fusion,2018,clean vehicle,24480,silver,oregon
31000,ford,f-150,2019,clean vehicle,13230,white,pennsylvania
16500,ford,f-150,2017,clean vehicle,137789,white,oregon
28500,ford,f-150,2019,clean vehicle,13516,white,pennsylvania
10800,ford,escape,2017,clean vehicle,81660,black,oregon
28500,ford,f-150,2019,clean vehicle,11763,white,pennsylvania
25000,ford,explorer,2017,clean vehicle,34165,gold,oregon
31000,ford,f-150,2019,clean vehicle,13458,white,pennsylvania
7800,ford,door,2016,clean vehicle,104867,black,oregon
28500,ford,f-150,2019,clean vehicle,14004,white,pennsylvania
9500,ford,door,2016,clean vehicle,69829,silver,oregon
28500,ford,f-150,2019,clean vehicle,13405,silver,pennsylvania
14500,ford,door,2016,clean vehicle,96151,black,oregon
25000,ford,f-150,2019,clean vehicle,12688,black,pennsylvania
14500,ford,door,2016,clean vehicle,116519,white,oregon
28500,ford,f-150,2019,clean vehicle,12260,white,pennsylvania
12100,ford,door,2016,clean vehicle,29367,silver,oregon
29400,ford,f-150,2019,clean vehicle,18982,white,pennsylvania
24700,ford,f-150,2019,clean vehicle,23795,silver,california
8700,ford,door,2016,clean vehicle,76572,gray,oregon
29500,ford,f-150,2019,clean vehicle,15964,white,pennsylvania
25800,ford,f-150,2019,clean vehicle,28117,silver,california
17500,ford,door,2016,clean vehicle,116730,blue,oregon
23900,ford,f-150,2019,clean vehicle,21055,brown,pennsylvania
22900,ford,f-150,2019,clean vehicle,27794,black,california
19500,ford,edge,2016,clean vehicle,56995,black,oregon
29500,ford,f-150,2019,clean vehicle,16625,gray,pennsylvania
24500,ford,f-150,2019,clean vehicle,27689,gray,california
11000,ford,door,2016,clean vehicle,39851,black,oregon
22400,ford,f-150,2019,clean vehicle,31727,black,pennsylvania
15700,ford,escape,2019,clean vehicle,31586,gray,california
11000,ford,door,2015,clean vehicle,33717,black,oregon
28000,ford,f-150,2019,clean vehicle,18418,black,pennsylvania
13500,ford,fusion,2019,clean vehicle,39013,black,california
7300,ford,f-150,2013,clean vehicle,125451,white,oregon
25100,ford,f-150,2019,clean vehicle,21346,black,pennsylvania
24100,ford,transit,2019,clean vehicle,21150,white,california
6500,ford,f-150,2014,clean vehicle,103862,white,oregon
10500,ford,f-150,2019,clean vehicle,22001,red,pennsylvania
16900,ford,fusion,2019,clean vehicle,31261,gray,california
6000,ford,door,2013,clean vehicle,140870,white,oregon
28500,ford,f-150,2019,clean vehicle,14358,white,pennsylvania
16200,ford,fusion,2019,clean vehicle,41672,silver,california
6500,ford,f-150,2013,clean vehicle,95655,white,oregon
24500,ford,flex,2019,clean vehicle,19493,gray,pennsylvania
16500,ford,fusion,2019,clean vehicle,36956,black,california
56500,ford,door,2017,clean vehicle,23223,gold,texas
10400,ford,fusion,2019,clean vehicle,13085,gray,pennsylvania
22800,ford,explorer,2018,clean vehicle,36124,silver,oklahoma
26500,ford,flex,2019,clean vehicle,19147,white,pennsylvania
23800,ford,flex,2019,clean vehicle,24993,red,pennsylvania
24700,ford,f-150,2018,clean vehicle,41127,white,oklahoma
12400,ford,fusion,2019,clean vehicle,32365,black,pennsylvania
16600,ford,fusion,2019,clean vehicle,27774,white,pennsylvania
11200,ford,door,2015,clean vehicle,105027,blue,oklahoma
15900,ford,fusion,2019,clean vehicle,27806,silver,pennsylvania
7700,ford,door,2015,clean vehicle,54198,blue,oklahoma
15100,ford,fusion,2019,clean vehicle,30181,white,pennsylvania
7200,ford,door,2013,clean vehicle,82670,black,oklahoma
15600,ford,fusion,2019,clean vehicle,36305,gold,pennsylvania
39700,ford,srw,2019,clean vehicle,10475,white,oklahoma
16000,ford,fusion,2019,clean vehicle,34734,gray,pennsylvania
7500,ford,door,2012,clean vehicle,186713,black,oklahoma
15500,ford,srw,2017,clean vehicle,132150,white,oregon
19000,ford,taurus,2019,clean vehicle,12928,gray,pennsylvania
5500,ford,door,2015,clean vehicle,116539,silver,oklahoma
38700,ford,drw,2018,clean vehicle,59549,white,oklahoma
21000,ford,taurus,2019,clean vehicle,12174,red,pennsylvania
28500,ford,door,2016,clean vehicle,96129,white,oklahoma
37200,ford,drw,2018,clean vehicle,89809,white,oklahoma
18500,ford,taurus,2019,clean vehicle,18202,white,pennsylvania
15000,ford,door,2015,clean vehicle,128505,white,oklahoma
37700,ford,drw,2017,clean vehicle,43527,white,oklahoma
22200,ford,transit,2019,clean vehicle,15792,white,pennsylvania
39950,ford,f-150,2019,clean vehicle,9278,white,georgia
37600,ford,drw,2017,clean vehicle,41925,white,oklahoma
18500,ford,taurus,2019,clean vehicle,16924,white,pennsylvania
10000,ford,door,2013,clean vehicle,119869,silver,florida
20500,ford,taurus,2019,clean vehicle,17260,silver,pennsylvania
5700,ford,door,2013,clean vehicle,89490,white,florida
21000,ford,transit,2019,clean vehicle,40772,white,pennsylvania
22500,ford,transit,2019,clean vehicle,25623,white,pennsylvania
29000,ford,f-150,2019,clean vehicle,11669,white,colorado
13200,ford,door,2013,clean vehicle,138524,black,florida
25500,ford,transit,2019,clean vehicle,13644,white,pennsylvania
25700,ford,door,2016,clean vehicle,147935,white,texas
18900,ford,doors,2015,clean vehicle,44456,charcoal,new york
31500,ford,wagon,2019,clean vehicle,20357,black,pennsylvania
45500,ford,door,2017,clean vehicle,66366,black,florida
11000,ford,door,2017,clean vehicle,43532,gray,pennsylvania
18288,ford,doors,2015,clean vehicle,45218,gray,new york
20000,ford,door,2017,clean vehicle,85688,white,florida
36600,ford,door,2016,clean vehicle,58902,white,pennsylvania
18299,ford,doors,2015,clean vehicle,59869,silver,pennsylvania
10000,ford,escape,2017,clean vehicle,35021,silver,colorado
4100,ford,door,2012,clean vehicle,100264,silver,pennsylvania
30995,ford,door,2015,clean vehicle,157057,off-white,texas
1750,ford,door,2012,salvage insurance,181316,black,minnesota
31500,ford,wagon,2019,clean vehicle,23222,black,pennsylvania
13500,ford,door,2016,clean vehicle,87686,white,colorado
7500,ford,door,2014,clean vehicle,162918,blue,texas
650,ford,door,2017,salvage insurance,0,black,california
22800,ford,wagon,2019,clean vehicle,32526,white,pennsylvania
11300,ford,door,2016,clean vehicle,69402,white,colorado
32700,ford,door,2014,clean vehicle,76336,white,texas
1350,ford,door,2012,salvage insurance,163334,white,virginia
21900,ford,wagon,2019,clean vehicle,47628,white,pennsylvania
11700,ford,door,2014,clean vehicle,135283,orange,texas
6500,ford,door,2014,salvage insurance,147903,white,georgia
9800,ford,door,2014,clean vehicle,74181,black,colorado
11000,ford,door,2014,clean vehicle,77386,white,texas
1150,ford,door,2014,salvage insurance,123349,red,georgia
13000,ford,cutaway,2013,clean vehicle,136661,white,colorado
5500,ford,door,2013,clean vehicle,109600,silver,texas
6000,ford,door,2014,salvage insurance,125369,black,massachusetts
11200,ford,door,2013,clean vehicle,122861,blue,texas
5000,ford,door,2016,salvage insurance,110826,gray,massachusetts
23400,ford,f-150,2019,clean vehicle,12198,white,missouri
13500,ford,door,2019,salvage insurance,45512,red,massachusetts
22900,ford,f-150,2019,clean vehicle,15656,white,missouri
20000,ford,fusion,2020,clean vehicle,23984,silver,virginia
22900,ford,f-150,2019,clean vehicle,15821,white,missouri
27000,ford,mustang,2020,clean vehicle,12748,red,virginia
54500,ford,expedition,2019,clean vehicle,9865,blue,oklahoma
20600,ford,fusion,2020,clean vehicle,17858,black,virginia
23500,ford,f-150,2019,clean vehicle,6711,white,missouri
53000,ford,expedition,2019,clean vehicle,14939,blue,oklahoma
23600,ford,transit,2019,clean vehicle,15820,white,missouri
33500,ford,wagon,2019,clean vehicle,6140,silver,oklahoma
24400,ford,edge,2019,clean vehicle,25552,gray,virginia
13000,ford,focus,2016,clean vehicle,54984,black,west virginia
48400,ford,max,2019,clean vehicle,24783,black,virginia
26500,ford,door,2014,clean vehicle,148442,silver,west virginia
46200,ford,max,2019,clean vehicle,34191,white,virginia
9300,ford,door,2013,clean vehicle,82072,silver,west virginia
13500,ford,door,2012,clean vehicle,104559,white,west virginia
27600,ford,edge,2019,clean vehicle,13265,silver,virginia
7400,ford,door,2013,clean vehicle,133314,red,west virginia
26500,ford,edge,2019,clean vehicle,22458,gray,virginia
26000,ford,door,2013,clean vehicle,70106,white,west virginia
24500,ford,edge,2019,clean vehicle,23712,black,virginia
2100,ford,door,2012,clean vehicle,101848,red,west virginia
16700,ford,ecosport,2019,clean vehicle,14994,black,virginia
17500,ford,edge,2015,clean vehicle,59726,gray,missouri
17000,ford,escape,2019,clean vehicle,16448,gray,virginia
22500,ford,door,2015,clean vehicle,28801,black,oklahoma
34500,ford,f-150,2019,clean vehicle,28938,gray,michigan
16600,ford,ecosport,2019,clean vehicle,19022,black,virginia
7500,ford,door,2014,clean vehicle,93832,silver,missouri
34500,ford,f-150,2019,clean vehicle,25046,white,michigan
25000,ford,edge,2019,clean vehicle,22318,black,virginia
36000,ford,f-150,2019,clean vehicle,17301,gray,michigan
23700,ford,edge,2019,clean vehicle,27413,gray,virginia
28600,ford,explorer,2019,clean vehicle,39733,silver,michigan
23500,ford,door,2013,clean vehicle,74195,brown,oklahoma
25300,ford,explorer,2019,clean vehicle,44383,silver,michigan
24900,ford,flex,2019,clean vehicle,19151,white,virginia
20300,ford,f-750,2012,clean vehicle,188394,white,missouri
23400,ford,fusion,2020,clean vehicle,2452,gray,michigan
14600,ford,fusion,2019,clean vehicle,36252,silver,virginia
25500,ford,f-150,2019,clean vehicle,27136,silver,virginia
14700,ford,fusion,2019,clean vehicle,35951,white,virginia
33700,ford,f-150,2019,clean vehicle,35221,white,virginia
33400,ford,f-150,2019,clean vehicle,33808,gray,virginia
34000,ford,f-150,2019,clean vehicle,32022,black,michigan
17500,ford,fusion,2019,clean vehicle,34173,white,virginia
14100,ford,fusion,2019,clean vehicle,24272,white,michigan
30000,ford,f-150,2019,clean vehicle,19055,black,virginia
16500,ford,fusion,2019,clean vehicle,34822,red,michigan
30600,ford,f-150,2019,clean vehicle,15422,gray,virginia
12800,ford,ecosport,2019,clean vehicle,24765,silver,nevada
26000,ford,wagon,2019,clean vehicle,23019,white,virginia
46000,ford,max,2019,clean vehicle,38243,black,texas
28500,ford,ranger,2019,clean vehicle,16509,white,virginia
24300,ford,edge,2019,clean vehicle,18762,silver,nevada
29000,ford,explorer,2019,clean vehicle,28854,no_color,texas
15300,ford,escape,2019,clean vehicle,17392,black,nevada
27900,ford,mustang,2019,clean vehicle,13558,white,new mexico
24700,ford,edge,2019,clean vehicle,27082,black,nevada
14400,ford,escape,2019,clean vehicle,17510,black,texas
15000,ford,ecosport,2019,clean vehicle,24662,white,nevada
17200,ford,door,2014,clean vehicle,96076,black,florida
12800,ford,ecosport,2019,clean vehicle,22858,white,nevada
46900,ford,explorer,2020,clean vehicle,740,gray,virginia
2800,ford,door,2013,clean vehicle,110748,gray,florida
16200,ford,escape,2019,clean vehicle,25090,black,nevada
25200,ford,escape,2020,clean vehicle,7,black,virginia
34800,ford,max,2019,clean vehicle,34277,silver,nevada
52000,ford,srw,2019,clean vehicle,34527,white,texas
26000,ford,door,2017,clean vehicle,99923,white,texas
40600,ford,expedition,2019,clean vehicle,39170,white,nevada
55000,ford,srw,2019,clean vehicle,16569,no_color,texas
5000,ford,door,2015,clean vehicle,80612,black,texas
36400,ford,max,2019,clean vehicle,36616,black,nevada
7500,ford,door,2015,clean vehicle,92165,white,texas
14700,ford,escape,2019,clean vehicle,44778,silver,nevada
43900,ford,explorer,2020,clean vehicle,2089,no_color,south carolina
6400,ford,door,2013,clean vehicle,91652,red,texas
41100,ford,expedition,2019,clean vehicle,35801,silver,nevada
23000,ford,door,2013,clean vehicle,88781,white,texas
13900,ford,escape,2019,clean vehicle,36978,blue,nevada
19000,ford,door,2012,clean vehicle,189776,white,texas
34800,ford,max,2019,clean vehicle,35233,white,nevada
22000,ford,door,2012,clean vehicle,151641,white,texas
16300,ford,escape,2019,clean vehicle,37044,white,nevada
18800,ford,escape,2019,clean vehicle,15835,green,virginia
13000,ford,cab,2012,clean vehicle,201187,white,texas
40900,ford,max,2019,clean vehicle,41928,black,nevada
47000,ford,expedition,2019,clean vehicle,37059,gray,virginia
12800,ford,door,2017,clean vehicle,33763,red,wisconsin
25500,ford,explorer,2019,clean vehicle,29850,gray,nevada
17800,ford,escape,2019,clean vehicle,26675,black,virginia
25700,ford,f-150,2019,clean vehicle,17828,black,nevada
17200,ford,escape,2019,clean vehicle,29632,white,virginia
35000,ford,srw,2019,clean vehicle,11544,white,new jersey
28800,ford,f-150,2019,clean vehicle,21976,white,nevada
39200,ford,max,2019,clean vehicle,43617,black,tennessee
13600,ford,escape,2019,clean vehicle,49254,gray,pennsylvania
24200,ford,f-150,2019,clean vehicle,51589,black,nevada
46900,ford,max,2019,clean vehicle,41399,gray,virginia
26500,ford,f-150,2019,clean vehicle,11734,gray,pennsylvania
24700,ford,explorer,2019,clean vehicle,41628,silver,nevada
12600,ford,focus,2017,clean vehicle,15075,gray,new jersey
31800,ford,f-150,2019,clean vehicle,26591,red,nevada
24500,ford,f-150,2019,clean vehicle,22906,white,nevada
26000,ford,f-150,2019,clean vehicle,33462,white,virginia
21000,ford,f-150,2017,clean vehicle,32747,gray,pennsylvania
22500,ford,f-150,2019,clean vehicle,33717,white,nevada
7700,ford,door,2017,clean vehicle,85218,black,pennsylvania
23100,ford,f-150,2019,clean vehicle,23512,red,nevada
9200,ford,door,2017,clean vehicle,57853,white,pennsylvania
19600,ford,mustang,2019,clean vehicle,33324,gray,nevada
11700,ford,door,2016,clean vehicle,23803,black,pennsylvania
27300,ford,mustang,2019,clean vehicle,31260,blue,nevada
14300,ford,edge,2016,clean vehicle,69428,white,pennsylvania
23600,ford,transit,2019,clean vehicle,15755,white,nevada
6200,ford,door,2016,clean vehicle,90946,gray,pennsylvania
22400,ford,wagon,2019,clean vehicle,51370,white,nevada
5700,ford,door,2016,clean vehicle,99941,black,pennsylvania
23600,ford,transit,2019,clean vehicle,15456,white,nevada
4600,ford,door,2016,clean vehicle,141603,gray,pennsylvania
37500,ford,srw,2019,clean vehicle,2382,silver,nevada
10700,ford,van,2016,clean vehicle,99544,white,pennsylvania
31900,ford,srw,2019,clean vehicle,21546,black,nevada
31600,ford,mustang,2019,clean vehicle,16293,black,georgia
12600,ford,escape,2018,clean vehicle,40375,gray,nevada
5300,ford,door,2013,clean vehicle,143191,gray,pennsylvania
3900,ford,fiesta,2018,clean vehicle,363,blue,nevada
13000,ford,edge,2015,clean vehicle,59656,gray,florida
11800,ford,ecosport,2018,clean vehicle,37878,black,nevada
24600,ford,edge,2019,clean vehicle,20628,black,georgia
14500,ford,door,2014,clean vehicle,71205,black,florida
24300,ford,explorer,2018,clean vehicle,26186,silver,nevada
12300,ford,fusion,2018,clean vehicle,38157,white,nevada
14800,ford,door,2016,clean vehicle,30325,blue,new jersey
17100,ford,mustang,2018,clean vehicle,31561,silver,nevada
6800,ford,door,2016,clean vehicle,66655,no_color,new jersey
20300,ford,explorer,2018,clean vehicle,19029,blue,connecticut
26300,ford,f-150,2018,clean vehicle,11739,silver,new york
22500,ford,door,2016,clean vehicle,50423,silver,nevada
41200,ford,srw,2019,clean vehicle,25638,gray,tennessee
20400,ford,door,2017,clean vehicle,59798,gray,florida
49900,ford,drw,2019,clean vehicle,5035,black,virginia
12100,ford,escape,2017,clean vehicle,32284,silver,new york
24000,ford,door,2016,clean vehicle,40371,blue,florida
9500,ford,escape,2017,clean vehicle,107569,white,new york
9000,ford,door,2017,clean vehicle,96451,silver,new jersey
9800,ford,escape,2017,clean vehicle,94851,white,new jersey
7800,ford,door,2017,clean vehicle,108727,silver,connecticut
17200,ford,f-150,2017,clean vehicle,91979,white,new york
18800,ford,explorer,2017,clean vehicle,76258,gray,new york
9800,ford,door,2014,clean vehicle,147574,white,california
7000,ford,door,2013,clean vehicle,104764,gray,florida
44000,ford,max,2019,clean vehicle,16934,gray,nevada
23400,ford,transit,2019,clean vehicle,13822,white,texas
30700,ford,transit,2019,clean vehicle,5250,white,texas
15600,ford,escape,2019,clean vehicle,33451,black,south carolina
22600,ford,f-150,2019,clean vehicle,14291,white,texas
22900,ford,f-150,2019,clean vehicle,16725,white,south carolina
22800,ford,f-150,2019,clean vehicle,13002,white,texas
22700,ford,f-150,2019,clean vehicle,18902,white,south carolina
23000,ford,f-150,2019,clean vehicle,9732,white,texas
22700,ford,f-150,2019,clean vehicle,18947,white,south carolina
23000,ford,f-150,2019,clean vehicle,8402,white,north carolina
34400,ford,f-150,2019,clean vehicle,17450,gray,south carolina
36500,ford,srw,2016,clean vehicle,53986,gray,nevada
23100,ford,f-150,2019,clean vehicle,15848,white,south carolina
23300,ford,f-150,2019,clean vehicle,10770,white,south carolina
22600,ford,f-150,2019,clean vehicle,14587,white,north carolina
4500,ford,door,2016,clean vehicle,98625,gray,mississippi
23000,ford,f-150,2019,clean vehicle,10916,white,north carolina
8000,ford,door,2014,clean vehicle,107173,white,mississippi
11500,ford,fiesta,2019,clean vehicle,10134,silver,north carolina
9400,ford,door,2017,clean vehicle,43056,no_color,south carolina
23000,ford,f-150,2019,clean vehicle,10655,white,north carolina
2800,ford,door,2012,clean vehicle,173601,black,california
22600,ford,transit,2019,clean vehicle,14231,white,north carolina
23000,ford,transit,2019,clean vehicle,8985,white,north carolina
5200,ford,door,2016,clean vehicle,84338,black,south carolina
19200,ford,door,2017,clean vehicle,104290,gray,texas
10100,ford,door,2017,clean vehicle,45592,red,texas
6200,ford,door,2015,clean vehicle,103960,black,south carolina
14000,ford,explorer,2016,clean vehicle,110333,white,texas
5000,ford,door,2015,clean vehicle,138516,gray,south carolina
9200,ford,door,2016,clean vehicle,49094,red,texas
14700,ford,door,2016,clean vehicle,97526,black,texas
3000,ford,door,2014,clean vehicle,87420,silver,south carolina
30200,ford,door,2015,clean vehicle,67052,red,texas
3800,ford,door,2013,clean vehicle,58913,black,south carolina
3200,ford,door,2013,clean vehicle,999999,silver,south carolina
21500,ford,van,2015,clean vehicle,14482,no_color,texas
4900,ford,door,2016,clean vehicle,57084,white,california
23000,ford,expedition,2017,clean vehicle,90251,silver,colorado
11200,ford,door,2014,clean vehicle,97320,no_color,texas
10400,ford,door,2014,clean vehicle,80652,white,california
13200,ford,door,2014,clean vehicle,99816,black,texas
5200,ford,door,2013,clean vehicle,115429,silver,texas
10500,ford,door,2015,clean vehicle,85549,red,new jersey
11900,ford,bus,2013,clean vehicle,83030,white,california
21200,ford,door,2014,clean vehicle,130168,white,texas
23500,ford,door,2013,clean vehicle,80090,white,california
4700,ford,door,2013,clean vehicle,118593,white,texas
11100,ford,door,2014,clean vehicle,143704,blue,texas
22000,ford,door,2015,clean vehicle,53507,white,colorado
14000,ford,door,2013,clean vehicle,48408,black,colorado
9200,ford,door,2013,clean vehicle,109672,white,texas
23300,ford,edge,2019,clean vehicle,28549,silver,minnesota
21700,ford,door,2012,clean vehicle,114500,green,texas
11200,ford,door,2012,clean vehicle,67140,blue,texas
11300,ford,escape,2018,clean vehicle,42168,gray,north carolina
4200,ford,cutaway,2015,salvage insurance,80032,color:,illinois
10900,ford,focus,2018,clean vehicle,52240,green,north carolina
42300,ford,max,2019,clean vehicle,34874,gray,florida
10500,ford,door,2014,salvage insurance,119689,white,idaho
43400,ford,max,2019,clean vehicle,37355,gray,florida
12500,ford,door,2016,salvage insurance,100947,white,idaho
15900,ford,escape,2019,clean vehicle,26040,white,minnesota
42500,ford,max,2019,clean vehicle,36638,white,florida
15000,ford,door,2015,salvage insurance,137004,white,texas
24700,ford,edge,2019,clean vehicle,31794,blue,florida
15500,ford,door,2015,salvage insurance,131106,white,texas
49000,ford,expedition,2019,clean vehicle,22013,white,minnesota
29000,ford,door,2017,clean vehicle,42291,black,tennessee
16800,ford,escape,2019,clean vehicle,13155,white,florida
51000,ford,max,2019,clean vehicle,24869,red,minnesota
16500,ford,escape,2019,clean vehicle,18454,white,florida
10000,ford,d,2016,salvage insurance,16694,white,texas
27900,ford,explorer,2019,clean vehicle,28922,gray,florida
23700,ford,edge,2019,clean vehicle,23534,gray,florida
20000,ford,dr,2012,salvage insurance,24581,color:,california
45600,ford,max,2019,clean vehicle,35646,gray,florida
6000,ford,cab,2012,salvage insurance,129873,white,virginia
15600,ford,escape,2019,clean vehicle,28669,black,florida
25000,ford,explorer,2017,clean vehicle,32454,red,michigan
28500,ford,explorer,2019,clean vehicle,21800,black,florida
8000,ford,cutaway,2014,salvage insurance,231769,yellow,florida
19990,ford,doors,2016,clean vehicle,23796,black,connecticut
34400,ford,max,2019,clean vehicle,42506,gray,florida
30999,ford,doors,2016,clean vehicle,6249,shadow black,connecticut
